respondent_id,Artist,Art_practice,Purchase_art,Professional_artist,AI_models_familiarity,Used_AI_art_models,compensation,Age,POC,Gender_identity,Country,question_group,perspective_text
171,Yes,illustration,Yes ,No,AI art generally,No,portion_of_any_profit_made,50-64,No ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
171,Yes,illustration,Yes ,No,AI art generally,No,portion_of_any_profit_made,50-64,No ,Male,United States of America,transparency,I disagree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
171,Yes,illustration,Yes ,No,AI art generally,No,portion_of_any_profit_made,50-64,No ,Male,United States of America,compensation,I prefer a portion of any profit made from AI art trained on my work.
175,Yes,tattoo,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Non-binary ,United States of America,threat,I agree that AI art models are a threat to art workers.
175,Yes,tattoo,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Non-binary ,United States of America,utility,I agree that AI art models are a positive development in the field of art.
175,Yes,tattoo,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Non-binary ,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
175,Yes,tattoo,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Non-binary ,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
175,Yes,tattoo,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,30-49,Yes ,Non-binary ,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
176,Yes,paint,Yes ,Yes,LLMS,No,flat_fee,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
176,Yes,paint,Yes ,Yes,LLMS,No,flat_fee,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
176,Yes,paint,Yes ,Yes,LLMS,No,flat_fee,30-49,No ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
176,Yes,paint,Yes ,Yes,LLMS,No,flat_fee,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
176,Yes,paint,Yes ,Yes,LLMS,No,flat_fee,30-49,No ,Male,United States of America,compensation,I consider a flat fee to be fair compensation for using my art as training data.
179,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
179,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
179,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
179,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
179,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_of_any_profit_made,30-49,No ,Male,United States of America,compensation,I prefer a portion of any profit made from AI art trained on my work.
182,Yes,other,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Non-binary ,United States of America,threat,I agree that AI art models are a threat to art workers.
182,Yes,other,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Non-binary ,United States of America,utility,I agree that AI art models are a positive development in the field of art.
182,Yes,other,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Non-binary ,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
182,Yes,other,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Non-binary ,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
182,Yes,other,No ,No,AI art generally,No,nocomp_but_no_forprofit,30-49,No ,Non-binary ,United States of America,compensation,"I do not need to profit, but I do not want for-profit companies to profit from my art."
184,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,18 - 29,Yes ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
184,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,18 - 29,Yes ,Male,United States of America,utility,I agree that AI art models are a positive development in the field of art.
184,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,18 - 29,Yes ,Male,United States of America,ownership,I agree that AI-generated artwork in my style should be considered the property of the AI user. I agree that AI-generated artwork in my style should be considered my property as the original artist. I agree that AI-generated artwork in my style should be considered the property of the AI model creators.
184,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,18 - 29,Yes ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
184,Yes,paint,Yes ,Yes,AI art generally,Yes ,donate_to_trainer,18 - 29,Yes ,Male,United States of America,compensation,I would donate the use of my artwork to train AI art models with no compensation.
187,Yes,paint,Yes ,No,AI art generally,Yes ,flat_fee,30-49,No ,Male,United States of America,threat,I disagree that AI art models are a threat to art workers.
187,Yes,paint,Yes ,No,AI art generally,Yes ,flat_fee,30-49,No ,Male,United States of America,utility,I am unsure whether AI art models are a positive development in the field of art.
187,Yes,paint,Yes ,No,AI art generally,Yes ,flat_fee,30-49,No ,Male,United States of America,ownership,I disagree that AI-generated artwork in my style should be considered the property of the AI user. I disagree that AI-generated artwork in my style should be considered my property as the original artist. I disagree that AI-generated artwork in my style should be considered the property of the AI model creators.
187,Yes,paint,Yes ,No,AI art generally,Yes ,flat_fee,30-49,No ,Male,United States of America,transparency,I agree that AI model creators should be required to disclose in detail what art and images they use to train their AI models.
187,Yes,paint,Yes ,No,AI art generally,Yes ,flat_fee,30-49,No ,Male,United States of America,compensation,I consider a flat fee to be fair compensation for using my art as training data.
192,Yes,paint,Yes ,Yes,AI art generally,Yes ,portion_from_model_creators,50-64,No ,Male,United States of America,threat,I agree that AI art models are a threat to art workers.
